"Datum","Uhrzeit","Plattform","Post-Typ","Text","Link","Bild-URL","Bildprompt","Videoprompt","Text-Overlay","Karussell-Slides","Status"
"25.07.2026","09:00","Instagram","Story","😤 Erschöpfung die sich wie Faulheit anfühlt. Ist sie nicht.

Klingt das nach dir? Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European man in his 50s, lying on the couch, not lazy but depleted, summer afternoon, inner heaviness, photorealistic, 9:16 vertical","","Nicht faul.
Erschöpft.","","Geplant"
"25.07.2026","18:00","Instagram","Reel","😤 Du liegst auf dem Sofa und kannst nicht aufstehen.

Nicht weil du faul bist. Sondern weil der Tank leer ist.

Das Gehirn nennt das manchmal Faulheit. Es ist Erschöpfung.

Und Erschöpfung braucht keine Disziplin als Antwort. Sie braucht Verständnis.

Schreib KLARHEIT, dann zeig ich dir den Minikurs der genau da ansetzt.

#Erschöpfung #Funktionsmodus #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, person on couch not resting but depleted, the difference between laziness and exhaustion, honest summer moment, 9:16 vertical format, photorealistic","Erschöpft.
Nicht faul.","","Geplant"
"26.07.2026","09:00","Instagram","Story","🔁 Jeden Morgen derselbe Druck. Abends dasselbe Grübeln. Wann bricht dieser Kreislauf?

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European woman in her 50s, recognizing the same pattern repeating, tired of the cycle, ready for change, photorealistic, 9:16 vertical","","Immer derselbe
Kreislauf.","","Geplant"
"26.07.2026","18:00","Instagram","Reel","🔁 Jeden Morgen dasselbe.

Aufstehen. Druck. Durchhalten. Abends grübeln. Schlafen. Wiederholen.

Das fühlt sich normal an weil es schon so lang so ist.

Aber normal bedeutet nicht in Ordnung.

Dieser Kreislauf kann unterbrochen werden. Nicht durch Willenskraft. Durch ein anderes Verständnis von dem was passiert.

Schreib KLARHEIT, dann schick ich dir den Minikurs der zeigt wie das geht.

#Kreislauf #Funktionsmodus #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, repeating loop visualization, same day concept, then the moment of breaking the pattern, 9:16 vertical format, photorealistic","Der Kreislauf.
Und wie er bricht.","","Geplant"
"27.07.2026","09:00","Instagram","Story","🌿 Nachts schlafen ohne den Tag nochmal durchzudenken. Das ist möglich. Wirklich.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European man in his 60s, sleeping peacefully, no more racing thoughts, summer night, relief, photorealistic, 9:16 vertical","","Schlafen.
Ohne Nachdenken.","","Geplant"
"27.07.2026","18:00","Instagram","Reel","🌿 Stell dir vor du gehst ins Bett und schläfst einfach ein.

Kein Gedanken-Karussell. Kein Durcharbeiten des Tages. Kein Planen von morgen.

Für viele klingt das utopisch.

Es ist nicht utopisch. Es ist ein Zustand den man lernen kann zu erreichen.

Schreib KLARHEIT, dann schick ich dir den Minikurs dazu.

#Schlaf #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, peaceful sleep, no racing thoughts, calm and restorative, warm bedroom light, 9:16 vertical format, photorealistic","Einschlafen.
Einfach so.","","Geplant"
"28.07.2026","09:00","Instagram","Story","🌅 Morgens aufwachen und den Tag wollen. Nicht fürchten. Das ist das Ziel.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European woman in her late 50s, waking up and feeling quietly positive about the day ahead, summer morning, photorealistic, 9:16 vertical","","Morgens aufwachen.
Den Tag wollen.","","Geplant"
"28.07.2026","18:00","Instagram","Reel","📍 Manchmal braucht es eine Frage von außen, damit du dir selbst ehrlich antwortest.

Wo stehst du gerade wirklich? Nicht so ungefähr. Wirklich.

Genau deshalb hab ich diesen Sofortcheck gebaut. 4 kurze Fragen, kein Opt-in, kein Druck. Am Ende bekommst du eine klare Einschätzung und einen konkreten nächsten Schritt der zu dir passt.

Den Link findest du in meiner Bio.

#MentalGesund #Selbstreflexion #Klarheit","https://ansto-finaffairs.com/selbstcheck/","","","Editorial newspaper illustration style, same avatar: middle-aged to older European man, grey salt-and-pepper hair, short grey beard, calm serious expression, looking at their reflection in calm water, contemplative moment, 9:16 vertical, photorealistic","Wo stehst du.
Wirklich.","","Geplant"
"29.07.2026","09:00","Instagram","Story","💪 Resilient sein heißt nicht immer stark sein. Es heißt sich nach dem Fallen wieder zu erheben.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European man in his 50s, standing up after a difficult period, not broken but wiser, grounded resilience, photorealistic, 9:16 vertical","","Resilient.
Nicht unverletzbar.","","Geplant"
"29.07.2026","18:00","Instagram","Reel","💪 Resilient sein bedeutet nicht dass nichts an dir hängen bleibt.

Es bedeutet dass du weißt wie du wieder aufstehst.

Wer gelernt hat was ihn erschöpft und was ihn stärkt, steht schneller auf.

Das ist erlernbar. Nicht angeboren.

Schreib KLARHEIT, dann schick ich dir den Minikurs dazu.

#Resilienz #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, standing back up after difficulty, not dramatic but real, grounded resilience in everyday life, 9:16 vertical format, photorealistic","Fallen.
Und wieder aufstehen.","","Geplant"
"30.07.2026","09:00","Instagram","Story","🍂 Ende Juli. Wie geht es dir wirklich gerade? Das ist die wichtigste Frage des Monats.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European woman in her 50s, end of summer moment, honest self-check, not judgment just awareness, photorealistic, 9:16 vertical","","Ende Juli.
Wie geht es dir?","","Geplant"
"30.07.2026","18:00","Instagram","Reel","🍂 Ende Juli.

Wie geht es dir wirklich?

Nicht wie du auf die Frage antwortest wenn jemand fragt. Sondern wie du innerlich gerade bist.

Diese Frage einmal im Monat ehrlich zu beantworten ist eine der wirksamsten Formen der mentalen Selbstfürsorge.

Schreib KLARHEIT, dann schick ich dir den Minikurs der dir dabei hilft.

#Sofortcheck #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, end of month honest self-reflection, person sitting quietly asking themselves how they really are, 9:16 vertical format, photorealistic","Wie geht es dir?
Wirklich.","","Geplant"
"31.07.2026","09:00","Instagram","Story","⭐ Was wenn du in den August mit mehr Klarheit gehst als du aus dem Juli rausgekommen bist?

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European man in his 50s, end of July with hopeful forward energy, ready for a better next month, photorealistic, 9:16 vertical","","Mehr Klarheit.
In den August.","","Geplant"
"31.07.2026","18:00","Instagram","Reel","⭐ Letzter Tag im Juli.

Was hast du in diesem Monat über dich gelernt?

Was hat sich gezeigt wenn das Tempo mal langsamer wurde?

Nimm das mit in den August. Nicht als Aufgabe. Sondern als Wissen.

Schreib KLARHEIT und ich schick dir den Minikurs als ersten Schritt.

#MentalGesund #August","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, last day of July, gentle transition energy, what you learned this month, forward into August with more awareness, 9:16 vertical format, photorealistic","Juli endet.
Was nimmst du mit?","","Geplant"
